bookings_id,user_id,slot_id,lot_id,start_time,end_time,day_of_week,is_weekend,is_festival,weather_condition,price_at_booking,status
B3304,U195,S1473,P131,2025-11-20T10:27:00,2025-11-20T16:27:00,Thursday,False,False,clear,25.8,completed
B3305,U180,S1408,P128,2025-10-26T21:10:00,2025-10-27T03:10:00,Sunday,True,False,clear,43.62,completed
B3306,U252,S1023,P120,2026-01-17T17:20:00,2026-01-17T20:20:00,Saturday,True,False,rain,23.5,completed
B3307,U196,S1188,P124,2025-12-19T09:19:00,2025-12-19T10:19:00,Friday,False,False,clear,34.53,completed
B3308,U251,S1347,P127,2025-10-18T06:46:00,2025-10-18T08:16:00,Saturday,True,False,rain,66.36,completed
B3309,U247,S297,P104,2025-10-15T09:24:00,2025-10-15T13:24:00,Wednesday,False,False,cloudy,53.98,completed
B3310,U136,S107,P101,2025-10-24T05:53:00,2025-10-24T07:23:00,Friday,False,False,fog,21.12,completed
B3311,U105,S1047,P121,2025-10-19T14:22:00,2025-10-19T15:22:00,Sunday,True,False,haze,34.55,completed
B3312,U259,S1477,P131,2025-11-26T19:08:00,2025-11-26T21:08:00,Wednesday,False,False,rain,33.53,completed
B3313,U237,S470,P107,2025-11-03T13:03:00,2025-11-03T15:03:00,Monday,False,False,cloudy,39.22,completed
B3314,U286,S905,P117,2025-11-04T06:40:00,2025-11-04T07:40:00,Tuesday,False,False,clear,36.06,cancelled
B3315,U185,S1195,P124,2025-12-03T08:08:00,2025-12-03T10:08:00,Wednesday,False,False,cloudy,36.73,cancelled
B3316,U168,S500,P108,2025-12-24T07:03:00,2025-12-24T08:33:00,Wednesday,False,False,fog,24.89,completed
B3317,U261,S117,P101,2025-10-07T17:27:00,2025-10-07T20:27:00,Tuesday,False,False,clear,21.79,completed
B3318,U194,S1199,P124,2025-11-17T07:20:00,2025-11-17T08:20:00,Monday,False,False,rain,31.75,completed
B3319,U236,S1183,P124,2026-01-12T20:23:00,2026-01-12T21:23:00,Monday,False,False,clear,34.64,completed
B3320,U256,S932,P118,2025-10-13T23:31:00,2025-10-14T00:31:00,Monday,False,False,clear,23.59,completed
B3321,U172,S1225,P125,2025-12-02T11:49:00,2025-12-02T13:49:00,Tuesday,False,False,clear,19.76,completed
B3322,U247,S534,P109,2025-11-05T12:15:00,2025-11-05T12:45:00,Wednesday,False,False,clear,17.98,completed
B3323,U297,S677,P113,2026-01-19T09:49:00,2026-01-19T11:49:00,Monday,False,False,rain,27.64,completed
B3324,U202,S1426,P129,2025-10-04T17:07:00,2025-10-04T18:07:00,Saturday,True,False,clear,20.12,completed
B3325,U276,S1086,P122,2025-11-20T19:16:00,2025-11-20T20:46:00,Thursday,False,False,haze,49.25,completed
B3326,U219,S1485,P131,2025-11-12T14:45:00,2025-11-12T15:45:00,Wednesday,False,False,rain,29.42,completed
B3327,U145,S550,P110,2025-11-05T06:20:00,2025-11-05T07:50:00,Wednesday,False,False,clear,40.37,completed
B3328,U258,S706,P113,2025-12-09T19:36:00,2025-12-09T21:06:00,Tuesday,False,False,cloudy,25.5,completed
B3329,U298,S903,P117,2026-01-26T06:15:00,2026-01-26T08:15:00,Monday,False,True,clear,47.36,completed
B3330,U146,S1134,P123,2025-10-15T16:36:00,2025-10-15T19:36:00,Wednesday,False,False,clear,48.08,cancelled
B3331,U200,S521,P108,2025-11-14T20:12:00,2025-11-14T22:12:00,Friday,False,False,rain,31.92,completed
B3332,U207,S1479,P131,2025-10-19T20:44:00,2025-10-19T21:44:00,Sunday,True,False,rain,38.97,completed
B3333,U170,S177,P102,2025-10-12T22:06:00,2025-10-12T23:06:00,Sunday,True,False,clear,38.94,cancelled
B3334,U253,S922,P118,2025-12-22T19:05:00,2025-12-23T01:05:00,Monday,False,False,haze,26.98,completed
B3335,U249,S254,P103,2025-10-14T09:19:00,2025-10-14T10:19:00,Tuesday,False,False,fog,29.63,completed
B3336,U126,S703,P113,2025-10-07T21:03:00,2025-10-08T01:03:00,Tuesday,False,False,clear,21.02,completed
B3337,U109,S349,P105,2025-11-18T23:31:00,2025-11-19T02:31:00,Tuesday,False,False,fog,21.75,cancelled
B3338,U270,S1244,P125,2025-10-13T05:01:00,2025-10-13T08:01:00,Monday,False,False,cloudy,19.64,completed
B3339,U237,S932,P118,2025-11-04T18:40:00,2025-11-04T20:10:00,Tuesday,False,False,clear,26.56,completed
B3340,U173,S121,P101,2025-11-02T19:23:00,2025-11-02T20:23:00,Sunday,True,False,clear,26.92,completed
B3341,U228,S744,P114,2025-11-14T17:57:00,2025-11-14T19:27:00,Friday,False,False,clear,29.51,completed
B3342,U128,S166,P101,2026-01-08T22:24:00,2026-01-09T01:24:00,Thursday,False,False,rain,22.43,completed
B3343,U106,S884,P117,2025-10-21T09:22:00,2025-10-21T11:22:00,Tuesday,False,True,fog,57.14,completed
B3344,U252,S1018,P119,2025-12-24T21:31:00,2025-12-24T23:01:00,Wednesday,False,False,clear,35.42,completed
B3345,U213,S504,P108,2026-01-20T14:39:00,2026-01-20T15:09:00,Tuesday,False,False,cloudy,25.05,completed
B3346,U127,S252,P103,2025-12-04T07:38:00,2025-12-04T10:38:00,Thursday,False,False,haze,23.92,completed
B3347,U137,S975,P119,2026-01-28T19:19:00,2026-01-28T20:19:00,Wednesday,False,False,clear,41.83,completed
B3348,U271,S565,P110,2026-01-25T05:37:00,2026-01-25T07:07:00,Sunday,True,False,cloudy,44.8,completed
B3349,U150,S912,P118,2025-10-13T17:11:00,2025-10-13T17:41:00,Monday,False,False,rain,26.43,completed
B3350,U278,S841,P116,2026-01-19T09:23:00,2026-01-19T13:23:00,Monday,False,False,clear,32.31,completed
B3351,U236,S494,P108,2025-10-29T17:36:00,2025-10-29T20:36:00,Wednesday,False,False,clear,23.75,completed
B3352,U204,S1151,P123,2026-01-06T23:04:00,2026-01-06T23:34:00,Tuesday,False,False,clear,51.27,completed
B3353,U221,S1194,P124,2025-11-09T15:36:00,2025-11-09T18:36:00,Sunday,True,False,clear,36.1,completed
B3354,U271,S898,P117,2026-01-24T16:02:00,2026-01-24T18:02:00,Saturday,True,False,fog,39.72,completed
B3355,U187,S1350,P127,2025-10-12T13:53:00,2025-10-12T14:53:00,Sunday,True,False,fog,61.17,completed
B3356,U232,S275,P104,2025-11-04T06:56:00,2025-11-04T09:56:00,Tuesday,False,False,cloudy,45.4,completed
B3357,U283,S786,P115,2025-10-06T08:00:00,2025-10-06T11:00:00,Monday,False,False,clear,23.5,completed
B3358,U119,S875,P117,2025-10-10T18:07:00,2025-10-10T19:37:00,Friday,False,False,clear,40.78,completed
B3359,U194,S489,P107,2025-10-08T19:13:00,2025-10-08T21:13:00,Wednesday,False,False,haze,49.45,completed
B3360,U108,S1236,P125,2026-01-14T13:05:00,2026-01-14T16:05:00,Wednesday,False,True,clear,27.19,completed
B3361,U106,S740,P114,2025-10-03T11:10:00,2025-10-03T12:10:00,Friday,False,False,rain,30.44,completed
B3362,U250,S1049,P121,2025-12-10T13:57:00,2025-12-10T15:57:00,Wednesday,False,False,clear,28.71,completed
B3363,U146,S1273,P126,2026-01-21T15:36:00,2026-01-21T19:36:00,Wednesday,False,False,clear,16.53,completed
B3364,U120,S806,P115,2026-01-27T09:46:00,2026-01-27T11:46:00,Tuesday,False,False,haze,25.41,completed
B3365,U165,S578,P110,2025-11-15T18:37:00,2025-11-15T21:37:00,Saturday,True,False,rain,60.57,completed
B3366,U192,S1511,P132,2025-12-09T08:12:00,2025-12-09T10:12:00,Tuesday,False,False,clear,29.06,completed
B3367,U294,S637,P112,2025-12-21T10:29:00,2025-12-21T11:59:00,Sunday,True,False,rain,56.8,cancelled
B3368,U284,S1511,P132,2025-10-14T07:10:00,2025-10-14T07:40:00,Tuesday,False,False,rain,25.94,completed
B3369,U211,S974,P119,2025-10-19T07:19:00,2025-10-19T08:49:00,Sunday,True,False,clear,38.91,completed
B3370,U260,S602,P111,2025-11-08T09:23:00,2025-11-08T09:53:00,Saturday,True,False,fog,71.01,completed
B3371,U116,S661,P113,2025-10-17T08:06:00,2025-10-17T09:06:00,Friday,False,False,clear,25.78,completed
B3372,U275,S366,P105,2025-11-09T10:09:00,2025-11-09T11:09:00,Sunday,True,False,rain,25.44,completed
B3373,U191,S1469,P130,2025-10-07T09:52:00,2025-10-07T10:22:00,Tuesday,False,False,clear,58.55,completed
B3374,U207,S489,P107,2026-01-03T18:07:00,2026-01-03T18:37:00,Saturday,True,False,cloudy,54.02,completed
B3375,U204,S531,P109,2026-01-23T07:56:00,2026-01-23T08:56:00,Friday,False,False,clear,17.8,completed
B3376,U233,S467,P107,2025-11-12T11:58:00,2025-11-12T13:58:00,Wednesday,False,False,cloudy,38.76,completed
B3377,U287,S174,P102,2025-10-15T08:38:00,2025-10-15T10:38:00,Wednesday,False,False,cloudy,39.89,completed
B3378,U206,S226,P103,2025-12-16T08:31:00,2025-12-16T10:31:00,Tuesday,False,False,rain,31.97,completed
B3379,U116,S403,P106,2025-10-12T23:50:00,2025-10-13T01:20:00,Sunday,True,False,fog,47.3,completed
B3380,U172,S102,P101,2026-01-01T20:01:00,2026-01-01T22:01:00,Thursday,False,False,cloudy,24.82,completed
B3381,U219,S1072,P122,2025-11-17T18:26:00,2025-11-17T21:26:00,Monday,False,False,clear,51.44,completed
B3382,U298,S546,P109,2025-12-21T11:30:00,2025-12-21T15:30:00,Sunday,True,False,fog,20.53,completed
B3383,U255,S1428,P129,2026-01-27T16:32:00,2026-01-27T18:32:00,Tuesday,False,False,rain,19.12,completed
B3384,U198,S1097,P122,2026-01-10T20:33:00,2026-01-10T23:33:00,Saturday,True,False,clear,55.82,completed
B3385,U225,S831,P116,2026-01-01T15:10:00,2026-01-01T17:10:00,Thursday,False,False,cloudy,27.02,completed
B3386,U296,S921,P118,2025-12-06T06:53:00,2025-12-06T07:53:00,Saturday,True,False,clear,27.36,completed
B3387,U225,S224,P103,2026-01-11T12:56:00,2026-01-11T13:56:00,Sunday,True,False,clear,27.38,completed
B3388,U195,S979,P119,2025-12-15T14:27:00,2025-12-15T15:27:00,Monday,False,False,clear,33.79,completed
B3389,U143,S1341,P127,2025-11-05T16:39:00,2025-11-05T18:39:00,Wednesday,False,False,clear,50.74,completed
B3390,U280,S754,P115,2026-01-13T10:20:00,2026-01-13T16:20:00,Tuesday,False,False,clear,20.1,completed
B3391,U155,S1391,P128,2025-11-08T14:36:00,2025-11-08T17:36:00,Saturday,True,False,clear,43.33,completed
B3392,U105,S1152,P123,2025-10-30T19:26:00,2025-10-30T20:26:00,Thursday,False,False,clear,60.83,completed
B3393,U152,S800,P115,2025-10-28T22:23:00,2025-10-29T00:23:00,Tuesday,False,False,clear,19.32,completed
B3394,U281,S525,P108,2025-11-01T18:50:00,2025-11-01T20:50:00,Saturday,True,True,clear,42.02,completed
B3395,U171,S508,P108,2025-10-30T16:08:00,2025-10-30T17:38:00,Thursday,False,False,fog,25.55,completed
B3396,U202,S995,P119,2025-12-21T17:15:00,2025-12-21T18:15:00,Sunday,True,False,cloudy,40.15,completed
B3397,U134,S1074,P122,2025-10-31T11:02:00,2025-10-31T12:02:00,Friday,False,False,clear,42.03,completed
B3398,U204,S388,P106,2025-10-15T18:19:00,2025-10-15T19:19:00,Wednesday,False,False,fog,48.8,completed
B3399,U163,S559,P110,2025-12-23T02:35:00,2025-12-23T03:05:00,Tuesday,False,False,fog,39.3,completed
B3400,U175,S1105,P122,2025-10-09T21:36:00,2025-10-09T22:06:00,Thursday,False,False,cloudy,42.43,completed
B3401,U183,S1376,P128,2026-01-20T17:41:00,2026-01-20T19:11:00,Tuesday,False,False,clear,39.96,completed
B3402,U105,S1039,P120,2025-12-30T19:30:00,2025-12-30T20:30:00,Tuesday,False,False,rain,25.19,completed
B3403,U113,S1117,P123,2025-10-29T20:59:00,2025-10-29T21:59:00,Wednesday,False,False,clear,62.35,completed
B3404,U292,S1535,P132,2025-10-15T17:05:00,2025-10-15T18:05:00,Wednesday,False,False,fog,23.44,completed
B3405,U205,S339,P105,2025-11-13T00:24:00,2025-11-13T01:24:00,Thursday,False,False,cloudy,20.32,completed
B3406,U155,S568,P110,2026-01-27T19:25:00,2026-01-27T21:25:00,Tuesday,False,False,rain,53.6,completed
B3407,U160,S1248,P125,2026-01-24T11:48:00,2026-01-24T13:18:00,Saturday,True,False,clear,22.89,completed
B3408,U200,S1486,P131,2026-01-13T16:06:00,2026-01-13T18:06:00,Tuesday,False,False,clear,26.13,completed
B3409,U163,S530,P108,2025-11-30T07:44:00,2025-11-30T10:44:00,Sunday,True,False,rain,29.93,completed
B3410,U165,S924,P118,2025-11-12T08:52:00,2025-11-12T10:22:00,Wednesday,False,False,cloudy,27.5,completed
B3411,U175,S1045,P121,2025-12-12T10:16:00,2025-12-12T11:16:00,Friday,False,False,haze,30.05,completed
B3412,U251,S1242,P125,2025-10-17T09:54:00,2025-10-17T11:24:00,Friday,False,False,cloudy,24.73,completed
B3413,U114,S1542,P132,2025-10-13T19:27:00,2025-10-13T20:57:00,Monday,False,False,clear,27.52,cancelled
B3414,U186,S1353,P127,2025-10-23T07:09:00,2025-10-23T09:09:00,Thursday,False,False,cloudy,53.05,completed
B3415,U177,S852,P116,2025-12-22T20:08:00,2025-12-22T21:38:00,Monday,False,False,clear,32.11,completed
B3416,U278,S1556,P132,2025-11-25T20:53:00,2025-11-25T22:23:00,Tuesday,False,False,clear,27.07,completed
B3417,U119,S1556,P132,2025-12-10T09:10:00,2025-12-10T12:10:00,Wednesday,False,False,rain,29.46,completed
B3418,U221,S800,P115,2025-10-24T08:41:00,2025-10-24T10:11:00,Friday,False,False,clear,24.01,completed
B3419,U254,S1365,P127,2025-12-02T15:30:00,2025-12-02T21:30:00,Tuesday,False,False,rain,58.77,completed
B3420,U127,S762,P115,2025-11-11T07:41:00,2025-11-11T11:41:00,Tuesday,False,False,fog,21.11,completed
B3421,U250,S1153,P124,2025-11-20T13:53:00,2025-11-20T14:53:00,Thursday,False,False,fog,30.68,completed
B3422,U117,S190,P102,2025-11-26T10:23:00,2025-11-26T11:53:00,Wednesday,False,False,cloudy,34.87,completed
B3423,U295,S1475,P131,2025-12-17T17:20:00,2025-12-17T19:20:00,Wednesday,False,False,clear,25.86,completed
B3424,U134,S318,P104,2026-01-22T21:03:00,2026-01-22T22:33:00,Thursday,False,False,clear,46.49,completed
B3425,U192,S540,P109,2026-01-28T10:27:00,2026-01-28T12:27:00,Wednesday,False,False,cloudy,16.76,completed
B3426,U177,S583,P110,2025-10-21T06:52:00,2025-10-21T12:52:00,Tuesday,False,True,clear,56.82,completed
B3427,U213,S841,P116,2025-12-30T15:03:00,2025-12-30T16:03:00,Tuesday,False,False,clear,28.18,completed
B3428,U273,S291,P104,2025-12-13T14:45:00,2025-12-13T16:15:00,Saturday,True,False,clear,56.4,completed
B3429,U227,S572,P110,2026-01-02T14:40:00,2026-01-02T16:10:00,Friday,False,False,haze,39.37,completed
B3430,U182,S211,P102,2025-10-23T16:42:00,2025-10-23T19:42:00,Thursday,False,False,haze,34.86,completed
B3431,U159,S1159,P124,2025-10-07T13:34:00,2025-10-07T16:34:00,Tuesday,False,False,cloudy,29.67,completed
B3432,U203,S485,P107,2025-11-27T10:51:00,2025-11-27T12:51:00,Thursday,False,False,cloudy,41.74,cancelled
B3433,U157,S369,P105,2026-01-02T10:46:00,2026-01-02T12:46:00,Friday,False,False,clear,20.67,completed
B3434,U155,S592,P111,2025-10-02T18:03:00,2025-10-02T21:03:00,Thursday,False,False,fog,59.0,cancelled
B3435,U154,S1171,P124,2026-01-15T12:56:00,2026-01-15T16:56:00,Thursday,False,False,rain,33.86,completed
B3436,U287,S832,P116,2026-01-24T19:54:00,2026-01-25T01:54:00,Saturday,True,False,cloudy,36.87,completed
B3437,U140,S1341,P127,2026-01-07T11:13:00,2026-01-07T14:13:00,Wednesday,False,False,clear,49.61,completed
B3438,U194,S647,P112,2025-11-09T08:55:00,2025-11-09T11:55:00,Sunday,True,False,clear,64.03,completed
B3439,U228,S547,P109,2025-12-13T21:50:00,2025-12-13T23:20:00,Saturday,True,False,rain,22.46,completed
B3440,U242,S1035,P120,2025-10-09T19:13:00,2025-10-09T22:13:00,Thursday,False,False,clear,22.1,completed
B3441,U284,S1095,P122,2025-11-07T12:01:00,2025-11-07T13:01:00,Friday,False,False,clear,42.91,completed
B3442,U295,S137,P101,2025-10-19T21:15:00,2025-10-20T03:15:00,Sunday,True,False,clear,24.96,completed
B3443,U150,S551,P110,2026-01-23T09:35:00,2026-01-23T12:35:00,Friday,False,False,clear,49.05,cancelled
B3444,U231,S256,P103,2025-11-02T11:58:00,2025-11-02T12:28:00,Sunday,True,False,clear,28.98,completed
B3445,U269,S648,P112,2026-01-06T08:50:00,2026-01-06T10:50:00,Tuesday,False,False,cloudy,54.17,completed
B3446,U182,S151,P101,2025-10-03T10:33:00,2025-10-03T12:03:00,Friday,False,False,haze,20.32,completed
B3447,U153,S1466,P130,2025-12-12T12:16:00,2025-12-12T13:16:00,Friday,False,False,clear,48.53,completed
B3448,U173,S904,P117,2025-11-02T18:34:00,2025-11-02T20:34:00,Sunday,True,False,cloudy,46.32,cancelled
B3449,U182,S1027,P120,2025-10-28T19:02:00,2025-10-28T22:02:00,Tuesday,False,False,clear,23.64,completed
B3450,U165,S608,P111,2026-01-19T17:57:00,2026-01-19T21:57:00,Monday,False,False,rain,56.5,completed
B3451,U194,S1228,P125,2025-12-11T21:47:00,2025-12-12T00:47:00,Thursday,False,False,fog,19.72,completed
B3452,U299,S738,P114,2026-01-18T09:22:00,2026-01-18T10:52:00,Sunday,True,False,fog,39.81,completed
B3453,U260,S302,P104,2026-01-01T08:42:00,2026-01-01T10:42:00,Thursday,False,False,rain,60.02,completed
B3454,U204,S649,P112,2025-11-09T11:33:00,2025-11-09T13:03:00,Sunday,True,False,rain,60.75,completed
B3455,U293,S383,P105,2025-12-02T18:43:00,2025-12-02T20:13:00,Tuesday,False,False,clear,26.03,completed
B3456,U130,S1478,P131,2025-10-29T13:14:00,2025-10-29T15:14:00,Wednesday,False,False,haze,26.32,completed
B3457,U245,S1302,P126,2025-12-20T09:54:00,2025-12-20T12:54:00,Saturday,True,False,clear,22.09,completed
B3458,U284,S321,P104,2025-10-14T19:33:00,2025-10-14T21:33:00,Tuesday,False,False,clear,58.11,completed
B3459,U113,S1379,P128,2026-01-26T09:48:00,2026-01-26T15:48:00,Monday,False,True,fog,63.76,completed
B3460,U202,S449,P107,2026-01-03T04:25:00,2026-01-03T05:25:00,Saturday,True,False,clear,47.74,cancelled
B3461,U222,S1195,P124,2025-11-27T19:57:00,2025-11-27T21:27:00,Thursday,False,False,fog,34.31,completed
B3462,U269,S846,P116,2026-01-27T11:31:00,2026-01-27T12:31:00,Tuesday,False,False,haze,25.9,completed
B3463,U277,S447,P107,2025-11-16T08:09:00,2025-11-16T11:09:00,Sunday,True,False,cloudy,53.57,completed
B3464,U294,S140,P101,2025-12-07T16:26:00,2025-12-07T22:26:00,Sunday,True,False,haze,24.59,completed
B3465,U223,S657,P113,2025-10-29T18:38:00,2025-10-29T20:38:00,Wednesday,False,False,clear,26.72,completed
B3466,U179,S916,P118,2025-12-30T15:29:00,2025-12-30T16:59:00,Tuesday,False,False,clear,22.71,completed
B3467,U114,S254,P103,2026-01-28T10:16:00,2026-01-28T11:46:00,Wednesday,False,False,clear,24.19,completed
B3468,U190,S221,P103,2025-12-08T06:29:00,2025-12-08T07:29:00,Monday,False,False,rain,26.07,completed
B3469,U104,S405,P106,2026-01-11T10:42:00,2026-01-11T11:12:00,Sunday,True,False,rain,48.45,completed
B3470,U118,S1129,P123,2025-11-11T08:29:00,2025-11-11T09:59:00,Tuesday,False,False,clear,60.71,completed
B3471,U231,S693,P113,2025-11-15T17:56:00,2025-11-15T18:26:00,Saturday,True,False,rain,26.99,completed
B3472,U112,S1299,P126,2025-11-04T08:47:00,2025-11-04T12:47:00,Tuesday,False,False,fog,20.07,completed
B3473,U124,S464,P107,2026-01-25T08:05:00,2026-01-25T12:05:00,Sunday,True,False,clear,56.88,completed
B3474,U142,S475,P107,2025-11-30T09:51:00,2025-11-30T12:51:00,Sunday,True,False,rain,56.61,completed
B3475,U129,S549,P110,2025-10-21T17:23:00,2025-10-21T23:23:00,Tuesday,False,True,cloudy,55.76,completed
B3476,U129,S1250,P125,2025-11-30T08:29:00,2025-11-30T09:59:00,Sunday,True,False,clear,25.68,completed
B3477,U269,S236,P103,2025-12-02T02:51:00,2025-12-02T04:51:00,Tuesday,False,False,clear,23.46,completed
B3478,U154,S577,P110,2026-01-16T09:28:00,2026-01-16T10:58:00,Friday,False,False,clear,48.31,completed
B3479,U216,S431,P106,2025-11-08T21:38:00,2025-11-08T22:38:00,Saturday,True,False,rain,50.98,completed
B3480,U130,S747,P114,2025-11-10T09:54:00,2025-11-10T12:54:00,Monday,False,False,clear,35.85,completed
B3481,U148,S558,P110,2025-10-29T15:50:00,2025-10-29T17:50:00,Wednesday,False,False,clear,39.99,completed
B3482,U112,S1095,P122,2025-11-24T22:35:00,2025-11-24T23:35:00,Monday,False,False,clear,42.81,completed
B3483,U134,S1085,P122,2025-11-11T07:30:00,2025-11-11T09:30:00,Tuesday,False,False,haze,42.81,completed
B3484,U153,S1369,P128,2025-11-18T19:34:00,2025-11-18T21:04:00,Tuesday,False,False,clear,47.71,completed
B3485,U248,S1235,P125,2026-01-02T19:38:00,2026-01-02T20:38:00,Friday,False,False,rain,25.72,completed
B3486,U179,S348,P105,2025-11-05T05:54:00,2025-11-05T07:24:00,Wednesday,False,False,clear,21.89,completed
B3487,U287,S1500,P132,2025-12-11T19:44:00,2025-12-11T21:44:00,Thursday,False,False,clear,28.92,completed
B3488,U258,S567,P110,2025-10-18T16:29:00,2025-10-18T19:29:00,Saturday,True,False,clear,47.01,cancelled
B3489,U285,S417,P106,2026-01-16T11:06:00,2026-01-16T13:06:00,Friday,False,False,clear,41.47,completed
B3490,U281,S1459,P130,2025-10-30T18:32:00,2025-10-30T21:32:00,Thursday,False,False,cloudy,57.06,completed
B3491,U200,S983,P119,2026-01-11T15:36:00,2026-01-11T16:36:00,Sunday,True,False,rain,43.01,completed
B3492,U169,S952,P118,2026-01-10T19:32:00,2026-01-10T21:02:00,Saturday,True,False,fog,29.68,completed
B3493,U283,S390,P106,2025-10-10T19:29:00,2025-10-10T21:29:00,Friday,False,False,clear,47.65,completed
B3494,U230,S1457,P130,2025-10-20T07:55:00,2025-10-20T08:55:00,Monday,False,True,clear,67.74,completed
B3495,U133,S899,P117,2026-01-06T19:44:00,2026-01-06T20:14:00,Tuesday,False,False,cloudy,43.5,completed
B3496,U179,S534,P109,2025-11-10T20:43:00,2025-11-11T00:43:00,Monday,False,False,fog,21.73,completed
B3497,U110,S1493,P132,2025-12-02T09:11:00,2025-12-02T13:11:00,Tuesday,False,False,fog,27.96,completed
B3498,U124,S998,P119,2025-12-08T20:32:00,2025-12-08T23:32:00,Monday,False,False,clear,42.27,completed
B3499,U110,S545,P109,2025-10-23T07:52:00,2025-10-23T10:52:00,Thursday,False,False,clear,18.44,completed
B3500,U221,S1052,P121,2025-10-14T08:02:00,2025-10-14T11:02:00,Tuesday,False,False,clear,35.88,completed
B3501,U161,S1364,P127,2026-01-27T09:05:00,2026-01-27T10:05:00,Tuesday,False,False,clear,60.54,completed
B3502,U244,S903,P117,2025-12-07T17:52:00,2025-12-07T19:52:00,Sunday,True,False,cloudy,38.53,completed
B3503,U150,S257,P103,2025-11-13T09:25:00,2025-11-13T12:25:00,Thursday,False,False,clear,30.11,completed
B3504,U159,S305,P104,2025-10-05T22:25:00,2025-10-05T22:55:00,Sunday,True,False,clear,52.8,completed
B3505,U171,S120,P101,2026-01-12T10:46:00,2026-01-12T14:46:00,Monday,False,False,fog,20.26,completed
