payments_id,booking_id,amount,method,status,paid_at
PAY2886,B3028,58.26,netbanking,success,2025-11-30T12:27:00
PAY2887,B3029,77.9,upi,success,2026-01-11T08:23:00
PAY2888,B3030,21.92,card,success,2025-11-30T15:13:00
PAY2889,B3031,12.76,netbanking,success,2025-11-12T09:41:00
PAY2890,B3032,57.4,upi,success,2025-10-18T14:05:00
PAY2891,B3033,53.59,netbanking,failed,2026-01-12T21:26:00
PAY2892,B3034,36.87,card,success,2025-12-09T12:48:00
PAY2893,B3035,180.84,upi,success,2025-12-18T08:55:00
PAY2894,B3036,34.36,netbanking,success,2025-10-21T16:27:00
PAY2895,B3037,235.4,card,success,2025-11-26T08:56:00
PAY2896,B3038,31.38,card,success,2025-10-26T14:03:00
PAY2897,B3039,111.88,netbanking,success,2025-12-12T20:59:00
PAY2898,B3040,181.44,card,success,2025-10-26T08:32:00
PAY2899,B3041,44.65,card,success,2025-12-27T01:09:00
PAY2900,B3042,170.97,upi,success,2025-10-23T19:04:00
PAY2901,B3043,103.8,wallet,success,2025-10-08T12:46:00
PAY2902,B3044,52.07,card,success,2025-11-07T11:33:00
PAY2903,B3045,82.05,card,success,2025-12-28T18:45:00
PAY2904,B3046,9.82,card,success,2025-11-06T05:45:00
PAY2905,B3047,20.41,card,success,2025-10-01T11:13:00
PAY2906,B3048,90.68,netbanking,success,2025-12-17T18:40:00
PAY2907,B3049,61.55,card,success,2025-12-24T18:56:00
PAY2908,B3050,40.9,upi,success,2026-01-23T16:38:00
PAY2909,B3051,123.66,netbanking,success,2025-12-27T21:54:00
PAY2910,B3052,97.22,wallet,success,2025-12-05T00:54:00
PAY2911,B3054,58.6,upi,success,2026-01-26T02:14:00
PAY2912,B3055,23.88,wallet,success,2025-11-05T12:59:00
PAY2913,B3056,42.6,card,success,2025-10-13T22:06:00
PAY2914,B3057,76.39,card,success,2026-01-22T01:05:00
PAY2915,B3058,64.05,card,success,2026-01-03T17:50:00
PAY2916,B3059,60.48,card,success,2025-10-15T07:28:00
PAY2917,B3060,18.21,wallet,success,2025-12-03T12:48:00
PAY2918,B3061,107.22,wallet,success,2025-11-30T18:41:00
PAY2919,B3062,68.85,card,success,2025-10-20T11:13:00
PAY2920,B3063,52.34,card,success,2025-10-12T10:48:00
PAY2921,B3064,54.82,wallet,success,2025-12-16T18:50:00
PAY2922,B3065,129.76,wallet,success,2025-11-03T08:14:00
PAY2923,B3066,81.84,wallet,success,2025-12-24T03:12:00
PAY2924,B3067,278.28,netbanking,success,2025-11-15T15:39:00
PAY2925,B3068,10.26,upi,success,2025-11-27T17:51:00
PAY2926,B3069,29.62,netbanking,failed,2025-12-25T17:35:00
PAY2927,B3071,112.98,netbanking,success,2025-12-14T19:29:00
PAY2928,B3072,22.3,netbanking,success,2025-10-08T11:27:00
PAY2929,B3073,28.67,card,success,2026-01-18T06:44:00
PAY2930,B3074,41.72,card,success,2025-10-15T04:34:00
PAY2931,B3075,12.81,netbanking,success,2025-11-09T17:51:00
PAY2932,B3076,63.93,wallet,success,2025-11-27T17:15:00
PAY2933,B3077,46.41,card,success,2026-01-24T10:30:00
PAY2934,B3078,186.32,upi,success,2026-01-25T15:24:00
PAY2935,B3079,56.92,wallet,success,2025-11-03T07:39:00
PAY2936,B3080,54.06,wallet,success,2025-12-28T07:39:00
PAY2937,B3081,46.18,wallet,success,2025-10-27T13:22:00
PAY2938,B3082,55.95,netbanking,success,2025-10-29T14:17:00
PAY2939,B3083,12.38,upi,success,2025-10-23T15:19:00
PAY2940,B3085,38.28,card,success,2025-11-18T11:04:00
PAY2941,B3086,99.6,netbanking,success,2026-01-25T14:37:00
PAY2942,B3087,69.86,netbanking,success,2026-01-19T09:04:00
PAY2943,B3089,57.33,upi,success,2025-12-19T08:21:00
PAY2944,B3090,48.64,card,success,2025-11-16T13:59:00
PAY2945,B3091,96.1,card,success,2026-01-22T08:37:00
PAY2946,B3092,36.06,netbanking,success,2025-12-25T22:25:00
PAY2947,B3093,98.8,upi,success,2026-01-27T08:09:00
PAY2948,B3094,17.17,card,success,2025-11-18T10:38:00
PAY2949,B3095,108.04,upi,success,2025-11-18T18:30:00
PAY2950,B3096,56.56,wallet,success,2025-11-08T10:46:00
PAY2951,B3097,80.02,card,success,2026-01-02T12:57:00
PAY2952,B3098,244.52,netbanking,success,2025-11-07T20:44:00
PAY2953,B3099,61.58,netbanking,success,2025-10-01T18:12:00
PAY2954,B3100,70.58,upi,success,2025-10-19T19:18:00
PAY2955,B3101,61.12,card,success,2026-01-24T17:07:00
PAY2956,B3102,40.03,netbanking,success,2025-10-14T13:33:00
PAY2957,B3104,37.01,wallet,success,2025-11-06T15:56:00
PAY2958,B3105,46.83,card,success,2026-01-08T18:16:00
PAY2959,B3107,41.49,card,success,2025-12-22T18:00:00
PAY2960,B3108,40.68,card,success,2025-12-17T14:34:00
PAY2961,B3109,25.1,card,success,2025-11-28T20:24:00
PAY2962,B3110,20.41,upi,success,2025-10-06T12:11:00
PAY2963,B3111,38.07,upi,success,2025-11-12T17:06:00
PAY2964,B3112,126.36,card,success,2025-10-21T18:11:00
PAY2965,B3113,94.86,wallet,success,2025-10-25T09:57:00
PAY2966,B3114,20.62,netbanking,success,2025-10-15T12:11:00
PAY2967,B3116,28.97,upi,failed,2025-11-11T16:08:00
PAY2968,B3117,20.03,card,success,2025-11-19T17:05:00
PAY2969,B3118,30.41,card,success,2025-12-20T09:58:00
PAY2970,B3119,74.8,upi,success,2025-10-14T13:07:00
PAY2971,B3120,30.14,upi,success,2025-10-16T17:08:00
PAY2972,B3121,37.68,wallet,success,2025-10-29T09:56:00
PAY2973,B3122,81.63,netbanking,success,2025-10-28T18:41:00
PAY2974,B3123,97.8,netbanking,success,2025-10-08T18:32:00
PAY2975,B3124,26.73,netbanking,success,2025-11-20T19:22:00
PAY2976,B3125,80.44,wallet,success,2026-01-19T08:20:00
PAY2977,B3126,23.42,card,success,2026-01-13T14:39:00
PAY2978,B3128,14.21,wallet,success,2026-01-07T06:17:00
PAY2979,B3129,78.78,wallet,success,2025-10-14T07:05:00
PAY2980,B3130,101.88,card,success,2025-11-15T17:26:00
PAY2981,B3131,75.15,card,success,2025-11-17T19:14:00
PAY2982,B3132,40.93,netbanking,success,2025-12-19T21:18:00
PAY2983,B3133,20.47,upi,success,2026-01-06T07:52:00
PAY2984,B3134,161.34,upi,success,2026-01-11T06:50:00
PAY2985,B3135,64.24,card,success,2026-01-02T10:24:00
PAY2986,B3136,212.68,upi,success,2025-12-09T07:34:00
PAY2987,B3137,29.74,wallet,success,2025-10-16T09:14:00
PAY2988,B3138,45.55,wallet,success,2025-11-23T15:49:00
PAY2989,B3139,16.39,card,success,2026-01-15T07:27:00
PAY2990,B3140,67.3,netbanking,success,2025-11-04T07:36:00
PAY2991,B3141,31.3,upi,success,2025-10-29T02:41:00
PAY2992,B3143,112.2,wallet,success,2025-12-02T18:06:00
PAY2993,B3144,106.14,upi,success,2026-01-28T10:35:00
PAY2994,B3145,39.42,netbanking,success,2025-12-19T09:46:00
PAY2995,B3146,34.89,upi,success,2025-10-24T00:29:00
PAY2996,B3148,31.18,wallet,success,2025-11-01T17:55:00
PAY2997,B3149,200.88,card,success,2025-12-04T08:38:00
PAY2998,B3150,48.52,card,success,2025-12-04T09:56:00
PAY2999,B3151,61.16,upi,success,2025-11-25T08:02:00
PAY3000,B3152,60.44,upi,success,2026-01-16T19:57:00
PAY3001,B3153,28.44,card,success,2025-11-11T09:11:00
PAY3002,B3154,144.63,card,success,2025-12-02T19:39:00
PAY3003,B3155,60.2,wallet,success,2025-11-13T07:44:00
PAY3004,B3156,16.06,upi,success,2025-10-17T07:02:00
PAY3005,B3157,52.41,upi,success,2025-11-23T09:56:00
PAY3006,B3158,98.68,wallet,success,2026-01-21T12:33:00
PAY3007,B3159,80.72,card,success,2025-12-01T14:10:00
PAY3008,B3160,47.9,netbanking,success,2025-11-30T16:02:00
PAY3009,B3161,236.76,wallet,success,2026-01-27T08:08:00
PAY3010,B3163,27.19,card,success,2025-10-25T20:33:00
PAY3011,B3164,49.41,upi,failed,2025-10-16T20:36:00
PAY3012,B3165,78.12,card,success,2025-11-21T07:09:00
PAY3013,B3166,51.78,upi,success,2025-12-28T18:01:00
PAY3014,B3168,49.25,netbanking,success,2025-11-27T17:06:00
PAY3015,B3169,48.33,netbanking,success,2025-12-12T19:55:00
PAY3016,B3170,36.4,upi,success,2026-01-27T12:53:00
PAY3017,B3171,47.26,card,success,2025-10-24T07:16:00
PAY3018,B3172,161.46,netbanking,success,2025-11-23T16:16:00
PAY3019,B3173,146.79,upi,success,2025-10-04T18:14:00
PAY3020,B3174,95.31,upi,success,2026-01-03T20:08:00
PAY3021,B3175,41.62,card,success,2025-11-02T02:18:00
PAY3022,B3176,33.45,netbanking,success,2026-01-27T20:17:00
PAY3023,B3177,57.78,upi,success,2025-10-01T19:30:00
PAY3024,B3178,23.95,card,success,2026-01-24T20:33:00
PAY3025,B3179,47.16,card,failed,2025-12-26T06:56:00
PAY3026,B3180,66.2,upi,success,2026-01-25T16:04:00
PAY3027,B3181,284.64,card,success,2025-11-13T18:28:00
PAY3028,B3182,85.08,card,success,2025-11-11T09:19:00
PAY3029,B3183,60.2,upi,success,2025-11-01T12:40:00
PAY3030,B3184,64.64,netbanking,success,2025-11-02T13:30:00
PAY3031,B3186,94.08,netbanking,success,2025-12-05T14:14:00
PAY3032,B3187,105.66,netbanking,success,2025-10-15T12:15:00
PAY3033,B3188,71.07,card,success,2025-10-16T16:08:00
PAY3034,B3189,155.9,upi,success,2026-01-14T18:29:00
PAY3035,B3190,14.13,upi,success,2025-11-12T11:03:00
PAY3036,B3191,16.65,upi,success,2025-10-11T19:49:00
PAY3037,B3192,22.52,upi,success,2026-01-13T13:40:00
PAY3038,B3193,57.76,upi,success,2025-12-04T06:12:00
PAY3039,B3194,119.84,netbanking,success,2026-01-28T17:23:00
PAY3040,B3195,40.99,netbanking,success,2025-10-23T08:37:00
PAY3041,B3196,135.78,upi,success,2025-11-24T08:23:00
PAY3042,B3197,122.04,card,success,2026-01-11T10:53:00
PAY3043,B3198,185.55,card,success,2025-10-29T18:23:00
PAY3044,B3199,80.28,upi,success,2026-01-23T15:25:00
PAY3045,B3200,63.66,upi,success,2025-11-06T11:45:00
PAY3046,B3201,33.18,upi,success,2026-01-15T08:59:00
PAY3047,B3202,33.41,netbanking,success,2026-01-13T12:41:00
PAY3048,B3204,77.23,card,success,2025-12-04T05:06:00
PAY3049,B3205,16.9,wallet,success,2025-10-25T10:14:00
PAY3050,B3206,10.14,netbanking,success,2025-12-26T07:07:00
PAY3051,B3207,14.14,card,success,2026-01-09T16:55:00
PAY3052,B3208,28.98,card,success,2025-11-15T13:58:00
PAY3053,B3209,124.66,card,success,2025-11-18T18:57:00
PAY3054,B3210,52.22,upi,success,2025-12-21T06:58:00
PAY3055,B3211,22.36,wallet,success,2025-10-24T11:08:00
PAY3056,B3212,34.61,card,success,2026-01-05T15:01:00
PAY3057,B3213,47.86,netbanking,success,2025-11-02T21:18:00
PAY3058,B3214,124.41,netbanking,success,2026-01-22T00:21:00
PAY3059,B3215,91.66,wallet,success,2025-10-17T16:03:00
PAY3060,B3216,13.15,card,success,2025-12-28T08:33:00
PAY3061,B3217,109.58,upi,success,2025-10-03T18:29:00
PAY3062,B3218,34.87,card,success,2026-01-20T12:26:00
PAY3063,B3219,69.61,netbanking,success,2025-10-08T18:29:00
PAY3064,B3220,59.3,wallet,success,2025-12-31T19:51:00
PAY3065,B3221,96.56,upi,success,2026-01-18T18:29:00
PAY3066,B3222,54.39,card,success,2025-10-17T07:03:00
PAY3067,B3223,37.81,wallet,success,2026-01-26T07:02:00
PAY3068,B3224,159.72,card,success,2025-10-18T18:21:00
PAY3069,B3225,57.69,upi,success,2025-11-10T07:48:00
PAY3070,B3226,23.72,upi,success,2026-01-28T05:03:00
PAY3071,B3227,45.46,wallet,success,2025-12-10T21:32:00
PAY3072,B3228,92.43,upi,success,2025-12-28T14:11:00
PAY3073,B3229,41.42,netbanking,success,2026-01-07T08:56:00
PAY3074,B3230,70.94,card,success,2025-10-15T07:33:00
PAY3075,B3231,21.18,wallet,success,2025-10-16T14:20:00
PAY3076,B3232,50.11,upi,success,2025-10-06T08:06:00
PAY3077,B3233,30.59,wallet,success,2025-11-06T00:42:00
PAY3078,B3234,292.74,card,success,2026-01-10T02:24:00
PAY3079,B3235,66.5,card,success,2025-12-24T08:30:00
PAY3080,B3236,221.72,wallet,success,2025-11-23T17:23:00
PAY3081,B3237,131.36,netbanking,success,2025-11-26T12:24:00
PAY3082,B3238,72.45,card,success,2025-10-07T08:01:00
PAY3083,B3239,19.0,upi,success,2025-10-10T16:17:00
PAY3084,B3240,185.88,card,success,2025-10-10T08:28:00
PAY3085,B3241,21.02,wallet,success,2025-11-04T13:50:00
PAY3086,B3242,39.93,wallet,success,2025-10-07T10:30:00
PAY3087,B3243,63.22,netbanking,success,2025-12-17T20:27:00
PAY3088,B3244,27.63,upi,success,2025-10-13T09:35:00
PAY3089,B3245,73.04,upi,success,2025-12-13T18:04:00
PAY3090,B3246,81.96,card,success,2025-12-27T10:10:00
PAY3091,B3247,10.47,wallet,success,2026-01-27T19:52:00
PAY3092,B3248,95.78,card,success,2026-01-26T00:49:00
PAY3093,B3249,31.01,netbanking,success,2026-01-06T12:24:00
PAY3094,B3250,58.3,upi,success,2025-10-03T20:32:00
PAY3095,B3251,78.36,upi,success,2025-12-29T11:29:00
PAY3096,B3252,49.4,card,success,2026-01-15T15:56:00
PAY3097,B3253,50.2,netbanking,success,2025-12-18T17:33:00
PAY3098,B3254,57.42,upi,success,2026-01-08T10:34:00
PAY3099,B3255,32.7,card,success,2025-10-06T18:10:00
PAY3100,B3256,58.24,wallet,success,2025-12-28T17:40:00
PAY3101,B3257,25.51,card,success,2025-12-20T17:06:00
PAY3102,B3258,144.96,netbanking,success,2025-12-15T09:07:00
PAY3103,B3259,148.14,wallet,success,2025-12-27T20:17:00
PAY3104,B3260,68.43,wallet,success,2025-11-30T07:52:00
PAY3105,B3261,122.06,wallet,success,2025-11-30T08:24:00
PAY3106,B3262,10.84,netbanking,success,2025-11-11T17:27:00
PAY3107,B3263,31.78,wallet,success,2025-10-21T07:21:00
PAY3108,B3264,91.54,card,success,2025-12-20T14:11:00
PAY3109,B3265,28.02,card,success,2025-10-17T18:25:00
PAY3110,B3266,88.32,upi,success,2025-12-18T08:53:00
PAY3111,B3267,19.31,wallet,success,2025-12-13T22:31:00
PAY3112,B3268,192.36,upi,success,2025-11-05T00:18:00
PAY3113,B3270,51.18,card,success,2026-01-23T23:34:00
PAY3114,B3271,29.4,upi,success,2025-11-10T08:39:00
PAY3115,B3272,103.31,card,success,2026-01-04T08:26:00
PAY3116,B3273,163.44,netbanking,success,2026-01-05T20:39:00
PAY3117,B3274,88.64,upi,success,2025-10-24T08:37:00
PAY3118,B3275,101.62,netbanking,success,2025-12-12T09:09:00
PAY3119,B3276,25.69,upi,success,2025-11-27T18:00:00
PAY3120,B3277,65.7,wallet,success,2026-01-01T10:19:00
PAY3121,B3278,72.57,card,success,2025-10-10T02:11:00
PAY3122,B3279,68.76,netbanking,success,2025-10-27T16:39:00
PAY3123,B3280,16.6,card,success,2026-01-27T14:03:00
PAY3124,B3281,35.37,netbanking,success,2025-11-20T09:27:00
PAY3125,B3282,91.96,wallet,success,2026-01-27T19:06:00
PAY3126,B3284,77.19,upi,success,2025-12-31T19:09:00
PAY3127,B3286,84.93,card,success,2025-12-28T18:43:00
PAY3128,B3287,49.55,upi,success,2025-11-10T06:12:00
PAY3129,B3288,42.34,netbanking,success,2025-12-12T02:10:00
PAY3130,B3289,47.56,upi,success,2025-12-03T08:22:00
PAY3131,B3290,23.78,netbanking,success,2025-10-02T17:40:00
PAY3132,B3291,102.64,netbanking,success,2025-12-22T17:02:00
PAY3133,B3293,29.13,upi,success,2025-10-21T12:15:00
PAY3134,B3294,51.94,netbanking,success,2025-11-09T12:39:00
PAY3135,B3295,184.74,card,success,2026-01-25T23:29:00
PAY3136,B3296,22.95,card,success,2025-12-03T06:46:00
PAY3137,B3297,39.36,card,success,2025-10-04T11:08:00
PAY3138,B3298,35.04,wallet,success,2025-10-01T13:13:00
PAY3139,B3299,38.59,upi,success,2025-11-26T13:04:00
PAY3140,B3300,76.59,wallet,success,2025-11-26T08:06:00
PAY3141,B3301,25.34,wallet,success,2025-10-17T09:44:00
PAY3142,B3302,21.7,wallet,success,2025-10-12T11:52:00
PAY3143,B3303,146.64,card,success,2025-12-12T18:23:00
PAY3144,B3304,154.8,upi,success,2025-11-20T10:27:00
PAY3145,B3305,261.72,card,success,2025-10-26T21:10:00
PAY3146,B3306,70.5,wallet,success,2026-01-17T17:20:00
PAY3147,B3307,34.53,upi,success,2025-12-19T09:19:00
PAY3148,B3308,99.54,card,success,2025-10-18T06:46:00
PAY3149,B3309,215.92,upi,failed,2025-10-15T09:24:00
PAY3150,B3310,31.68,upi,success,2025-10-24T05:53:00
PAY3151,B3311,34.55,upi,success,2025-10-19T14:22:00
PAY3152,B3312,67.06,wallet,success,2025-11-26T19:08:00
PAY3153,B3313,78.44,netbanking,success,2025-11-03T13:03:00
PAY3154,B3316,37.34,netbanking,success,2025-12-24T07:03:00
PAY3155,B3317,65.37,netbanking,failed,2025-10-07T17:27:00
PAY3156,B3318,31.75,wallet,success,2025-11-17T07:20:00
PAY3157,B3319,34.64,netbanking,success,2026-01-12T20:23:00
PAY3158,B3320,23.59,wallet,success,2025-10-13T23:31:00
PAY3159,B3321,39.52,upi,success,2025-12-02T11:49:00
PAY3160,B3322,8.99,wallet,success,2025-11-05T12:15:00
PAY3161,B3323,55.28,netbanking,success,2026-01-19T09:49:00
PAY3162,B3324,20.12,wallet,success,2025-10-04T17:07:00
PAY3163,B3325,73.88,wallet,success,2025-11-20T19:16:00
PAY3164,B3326,29.42,wallet,success,2025-11-12T14:45:00
PAY3165,B3327,60.55,netbanking,success,2025-11-05T06:20:00
PAY3166,B3328,38.25,card,success,2025-12-09T19:36:00
PAY3167,B3329,94.72,card,failed,2026-01-26T06:15:00
PAY3168,B3331,63.84,wallet,success,2025-11-14T20:12:00
PAY3169,B3332,38.97,netbanking,success,2025-10-19T20:44:00
PAY3170,B3334,161.88,upi,success,2025-12-22T19:05:00
PAY3171,B3335,29.63,card,success,2025-10-14T09:19:00
PAY3172,B3336,84.08,wallet,success,2025-10-07T21:03:00
PAY3173,B3338,58.92,netbanking,success,2025-10-13T05:01:00
PAY3174,B3339,39.84,netbanking,success,2025-11-04T18:40:00
PAY3175,B3340,26.92,upi,success,2025-11-02T19:23:00
PAY3176,B3341,44.27,upi,success,2025-11-14T17:57:00
PAY3177,B3342,67.29,upi,success,2026-01-08T22:24:00
PAY3178,B3343,114.28,upi,success,2025-10-21T09:22:00
PAY3179,B3344,53.13,upi,success,2025-12-24T21:31:00
PAY3180,B3345,12.53,upi,success,2026-01-20T14:39:00
PAY3181,B3346,71.76,upi,success,2025-12-04T07:38:00
PAY3182,B3347,41.83,card,success,2026-01-28T19:19:00
PAY3183,B3348,67.2,upi,success,2026-01-25T05:37:00
PAY3184,B3349,13.21,netbanking,success,2025-10-13T17:11:00
PAY3185,B3350,129.24,card,success,2026-01-19T09:23:00
PAY3186,B3351,71.25,upi,success,2025-10-29T17:36:00
PAY3187,B3352,25.64,netbanking,success,2026-01-06T23:04:00
PAY3188,B3353,108.3,netbanking,success,2025-11-09T15:36:00
PAY3189,B3354,79.44,wallet,success,2026-01-24T16:02:00
PAY3190,B3355,61.17,upi,success,2025-10-12T13:53:00
PAY3191,B3356,136.2,netbanking,success,2025-11-04T06:56:00
PAY3192,B3357,70.5,card,success,2025-10-06T08:00:00
PAY3193,B3358,61.17,netbanking,success,2025-10-10T18:07:00
PAY3194,B3359,98.9,upi,success,2025-10-08T19:13:00
PAY3195,B3360,81.57,upi,success,2026-01-14T13:05:00
PAY3196,B3361,30.44,upi,success,2025-10-03T11:10:00
PAY3197,B3362,57.42,wallet,success,2025-12-10T13:57:00
PAY3198,B3363,66.12,netbanking,success,2026-01-21T15:36:00
PAY3199,B3364,50.82,upi,success,2026-01-27T09:46:00
PAY3200,B3365,181.71,card,success,2025-11-15T18:37:00
PAY3201,B3366,58.12,upi,success,2025-12-09T08:12:00
PAY3202,B3368,12.97,upi,success,2025-10-14T07:10:00
PAY3203,B3369,58.36,wallet,success,2025-10-19T07:19:00
PAY3204,B3370,35.51,upi,success,2025-11-08T09:23:00
PAY3205,B3371,25.78,netbanking,failed,2025-10-17T08:06:00
PAY3206,B3372,25.44,upi,success,2025-11-09T10:09:00
PAY3207,B3373,29.27,card,success,2025-10-07T09:52:00
PAY3208,B3374,27.01,upi,success,2026-01-03T18:07:00
PAY3209,B3375,17.8,netbanking,success,2026-01-23T07:56:00
PAY3210,B3376,77.52,netbanking,success,2025-11-12T11:58:00
PAY3211,B3377,79.78,upi,success,2025-10-15T08:38:00
PAY3212,B3378,63.94,card,success,2025-12-16T08:31:00
PAY3213,B3379,70.95,upi,success,2025-10-12T23:50:00
PAY3214,B3380,49.64,netbanking,success,2026-01-01T20:01:00
PAY3215,B3381,154.32,card,success,2025-11-17T18:26:00
PAY3216,B3382,82.12,wallet,success,2025-12-21T11:30:00
PAY3217,B3383,38.24,upi,success,2026-01-27T16:32:00
PAY3218,B3384,167.46,upi,success,2026-01-10T20:33:00
PAY3219,B3385,54.04,wallet,success,2026-01-01T15:10:00
PAY3220,B3386,27.36,wallet,success,2025-12-06T06:53:00
PAY3221,B3387,27.38,wallet,success,2026-01-11T12:56:00
PAY3222,B3388,33.79,netbanking,success,2025-12-15T14:27:00
PAY3223,B3389,101.48,wallet,success,2025-11-05T16:39:00
PAY3224,B3390,120.6,card,success,2026-01-13T10:20:00
PAY3225,B3391,129.99,netbanking,success,2025-11-08T14:36:00
PAY3226,B3392,60.83,card,success,2025-10-30T19:26:00
PAY3227,B3393,38.64,upi,success,2025-10-28T22:23:00
PAY3228,B3394,84.04,card,success,2025-11-01T18:50:00
PAY3229,B3395,38.33,upi,success,2025-10-30T16:08:00
PAY3230,B3396,40.15,upi,success,2025-12-21T17:15:00
PAY3231,B3397,42.03,netbanking,success,2025-10-31T11:02:00
PAY3232,B3398,48.8,card,failed,2025-10-15T18:19:00
PAY3233,B3399,19.65,wallet,success,2025-12-23T02:35:00
PAY3234,B3400,21.21,wallet,success,2025-10-09T21:36:00
PAY3235,B3401,59.94,netbanking,success,2026-01-20T17:41:00
PAY3236,B3402,25.19,netbanking,success,2025-12-30T19:30:00
PAY3237,B3403,62.35,netbanking,success,2025-10-29T20:59:00
PAY3238,B3404,23.44,wallet,success,2025-10-15T17:05:00
PAY3239,B3405,20.32,netbanking,success,2025-11-13T00:24:00
PAY3240,B3406,107.2,upi,success,2026-01-27T19:25:00
PAY3241,B3407,34.34,card,failed,2026-01-24T11:48:00
PAY3242,B3408,52.26,upi,success,2026-01-13T16:06:00
PAY3243,B3409,89.79,upi,success,2025-11-30T07:44:00
PAY3244,B3410,41.25,wallet,success,2025-11-12T08:52:00
PAY3245,B3411,30.05,card,success,2025-12-12T10:16:00
PAY3246,B3412,37.09,card,success,2025-10-17T09:54:00
PAY3247,B3414,106.1,netbanking,success,2025-10-23T07:09:00
PAY3248,B3415,48.16,card,success,2025-12-22T20:08:00
PAY3249,B3416,40.61,netbanking,success,2025-11-25T20:53:00
PAY3250,B3417,88.38,wallet,success,2025-12-10T09:10:00
PAY3251,B3418,36.02,netbanking,success,2025-10-24T08:41:00
PAY3252,B3419,352.62,netbanking,success,2025-12-02T15:30:00
PAY3253,B3420,84.44,netbanking,success,2025-11-11T07:41:00
PAY3254,B3421,30.68,card,success,2025-11-20T13:53:00
PAY3255,B3422,52.3,upi,success,2025-11-26T10:23:00
PAY3256,B3423,51.72,wallet,success,2025-12-17T17:20:00
PAY3257,B3424,69.73,upi,success,2026-01-22T21:03:00
PAY3258,B3425,33.52,card,success,2026-01-28T10:27:00
PAY3259,B3426,340.92,card,success,2025-10-21T06:52:00
PAY3260,B3427,28.18,netbanking,success,2025-12-30T15:03:00
PAY3261,B3428,84.6,upi,success,2025-12-13T14:45:00
PAY3262,B3429,59.05,upi,success,2026-01-02T14:40:00
PAY3263,B3430,104.58,upi,success,2025-10-23T16:42:00
PAY3264,B3431,89.01,wallet,success,2025-10-07T13:34:00
PAY3265,B3433,41.34,netbanking,success,2026-01-02T10:46:00
PAY3266,B3435,135.44,netbanking,success,2026-01-15T12:56:00
PAY3267,B3436,221.22,netbanking,success,2026-01-24T19:54:00
PAY3268,B3437,148.83,upi,success,2026-01-07T11:13:00
PAY3269,B3438,192.09,wallet,success,2025-11-09T08:55:00
PAY3270,B3439,33.69,wallet,success,2025-12-13T21:50:00
PAY3271,B3440,66.3,upi,success,2025-10-09T19:13:00
PAY3272,B3441,42.91,upi,success,2025-11-07T12:01:00
PAY3273,B3442,149.76,upi,success,2025-10-19T21:15:00
PAY3274,B3444,14.49,upi,success,2025-11-02T11:58:00
PAY3275,B3445,108.34,netbanking,success,2026-01-06T08:50:00
PAY3276,B3446,30.48,netbanking,success,2025-10-03T10:33:00
PAY3277,B3447,48.53,netbanking,success,2025-12-12T12:16:00
PAY3278,B3449,70.92,upi,success,2025-10-28T19:02:00
PAY3279,B3450,226.0,wallet,success,2026-01-19T17:57:00
